code,desc,example_problem,example_problem_url,example_problem_attribution,progressions,"Tasks Names","Tasks URLs","Assessment Item Names","Assessment Item URLs","Lessons Names","Lessons URLs","Assessment Items Names","Assessment Items URLs","Assessments Names","Assessments URLs","Prior Grade-Level Tasks Names","Prior Grade-Level Tasks URLs","Tasks  Names","Tasks  URLs",modeling,wap,md,traditional_course_frameworks_a1,traditional_course_frameworks_g,traditional_course_frameworks_a2,integrated_course_frameworks_m1,integrated_course_frameworks_m2,integrated_course_frameworks_m3,"Tasks Names","Tasks URLs"
1.NBT.B.2.b,"The numbers from 11 to 19 are composed of a ten and one, two, three, four, five, six, seven, eight, or nine ones.",,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,,
1.NBT.B.2.c,"The numbers 10, 20, 30, 40, 50, 60, 70, 80, 90 refer to one, two, three, four, five, six, seven, eight, or nine tens (and 0 ones).",,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,,
1.NBT.B.3,"<p>Compare two two-digit numbers based on meanings of the tens and ones digits, recording the results of comparisons with the symbols &gt;, =, and &lt;.</p>
","<h1>1.NBT Comparing Numbers</h1>

<div class=""detail"">
<h2>Task</h2>

<p>&nbsp;</p>

<p>Materials</p>

<ul>
	<li>A spinner with the numbers 0, 1, 2, ... 9</li>
	<li>A spinner with the decades 00, 10, 20, ... 90</li>
	<li>Math journal or teacher-made worksheet</li>
	<li>Pencil</li>
</ul>

<p>Actions</p>

<ol>
	<li>Partner #1 spins the decade spinner and writes the number in the tens place.</li>
	<li>Partner #1 spins the 0-9 spinner and writes the number in the ones place to make a two-digit number.</li>
	<li>Partner #2 repeats steps 1 and 2 to make another two-digit number and writes it in their math journal or on the worksheet.</li>
	<li>Partners decided together whether the first number is greater than, less than, or equal to the second number.</li>
	<li>Partners write the corresponding symbol ($\lt$, $\gt$, =) between the two numbers.</li>
	<li>Partners repeat until the teacher ends the game.</li>
</ol>
</div>

<div class=""detail"">
<h2>Solution</h2>

<p>&nbsp;</p>

<p>The outcome depends on where the spinner lands, but there should be a list of comparisons between two 2-digit numbers like this:</p>

<p>$47 \gt 32$</p>

<p>$03 \lt 20$</p>

<p>$94 \gt 41$</p>

<p>$52 = 52$</p>

<p>$21 \lt 88$</p>
</div>
",http://s3.amazonaws.com/illustrativemathematics/attachments/000/009/116/original/public_task_1102.pdf?1462394749,"Provided by Illustrative Mathematics","<p>Grade 1 students use their base-ten work to help them recognize that the digit in the tens place is more improtant for determining the size of a two-digit number.<br />
Correctly placing the &lt; and &gt; symbols is a challenge for early learners. Accuracy can improve if students think of putting the wide part of the symbol next to the larger number.</p>

<p>Please reference page 6&nbsp;in the Progression document</p>
","Ordering Numbers",https://www.illustrativemathematics.org/content-standards/1/NBT/B/3/tasks/6,"NWEA Assessment Item Illustrating 1.NBT.B.3",https://achievethecore.org/content/upload/1.NBT.B.3_NWEA.pdf,,,,,,,,,,,0,1,0,0,0,0,0,0,0,"Ordering Numbers",https://www.illustrativemathematics.org/content-standards/1/NBT/B/3/tasks/6
1.NBT.C.4,"<p>Add within 100, including adding a two-digit number and a one-digit number, and adding a two-digit number and a multiple of 10, using concrete models or drawings and strategies based on place value, <a id=""[3]"" name=""[3]"">properties of operations</a>, and/or the relationship between addition and subtraction; relate the strategy to a written method and explain the reasoning used. Understand that in adding two-digit numbers, one adds tens and tens, ones and ones; and sometimes it is necessary to compose a ten.</p>
","<h1>Addition within 100</h1>

<div class=""detail"">
<h2>Task</h2>

<p><img alt="""" src=""https://achievethecore.org/content/upload/1.NBT.C.4%20Image1.PNG"" style=""height:113px; width:195px"" /></p>
</div>

<div class=""detail"">
<h2>Solution</h2>

<p>Correct if student writes the number 82.</p>

<p>The best way to find the sum is to take advantage of place value, adding ones to ones and tens to tens.</p>

<p>There are several ways this can be done. Some first graders might use the standard algorithm to organize their work:</p>

<p><img alt="""" src=""https://achievethecore.org/content/upload/1.NBT.C.4%20Image2.PNG"" style=""height:171px; width:199px"" /></p>

<p>Many students will first combine the tens (50 + 20 = 70), next combine the ones (6 + 6 = 12), and finally add these results to obtain the final answer: 70 + 12 = 82. This approach is fine in grade 1. As problems get more complicated, students will learn increasingly efficient procedures culminating in the standard algorithms.</p>

<p><img alt="""" src=""https://achievethecore.org/content/upload/1.NBT.C.4%20Image3.PNG"" style=""float:right; height:315px; width:326px"" /></p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>Some students may draw pictures of tens and ones to help them find the sum. In the diagram to the right, a long line represents a ten and a dot represents a one. The top part of the picture shows 56, and the part beneath that shows 26. Effectively, the diagram explains why the numerical procedures give the right answer. Students should be able to show what is going on; diagrams like these will be useful in second grade when students learn to add and subtract three-digit numbers. However, in second grade students will be expected to find sums like 56 + 26 fluently, working with the number symbols themselves rather than using diagrams or objects for support.</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>Finally, some students might try using mental arithmetic. For example, they could use a compensation approach: consider that if we were to increase 26 by four, and decrease 56 by four, then we would have an equivalent but easier problem: 52 + 30 = 82. This approach shows good number sense&mdash;it is the kind of thinking that will be valuable later on in algebra. However, compensation and other opportunistic approaches don&rsquo;t generalize well to calculations like 8753 &ndash; 2476, which is why students need to learn systematic methods based on place value. And for most first graders, trying to add 56 + 26 mentally will likely result in a wrong answer because of a mistake along the way.</p>

<p>&nbsp;</p>
</div>
",https://achievethecore.org/content/upload/Gr%201.P.4%20Addition%20within%20100_Final.pdf,"Provided by Learning Heroes; a project of New Venture Fund",,,,"NWEA Assessment Item Illustrating 1.NBT.C.4",https://achievethecore.org/content/upload/1.NBT.C.4_NWEA.pdf,,,,,,,,,,,0,1,0,0,0,0,0,0,0,,
1.NBT.C.5,"<p>Given a two-digit number, mentally find 10 more or 10 less than the number, without having to count; explain the reasoning used.</p>
",,,,"<p>[Students] may explain their reasoning by saying that they have one more or one less ten that before.</p>

<p>&nbsp;Please reference page 7&nbsp;in the Progression document</p>
",,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,,
1.NBT.C.6,"<p>Subtract multiples of 10 in the range 10-90 from multiples of 10 in the range 10-90 (positive or zero differences), using concrete models or drawings and strategies based on place value, <a id=""[3]"" name=""[3]"">properties of operations</a>, and/or the relationship between addition and subtraction; relate the strategy to a written method and explain the reasoning used.</p>
","<h1>Place Value Tens</h1>

<div class=""detail"">
<h2>Task</h2>

<p>Fill in the missing number:</p>

<p><img alt="""" src=""https://achievethecore.org/content/upload/1.NBT.C%20Image1.PNG"" style=""height:63px; width:334px"" /></p>
</div>

<div class=""detail"">
<h2>Solution</h2>

<p>Correct if student writes the number 3.</p>

<p>50 is 5 tens, and 5 tens can be broken down into parts as 2 tens plus 3 tens. So the missing number is 3.</p>
</div>
",https://achievethecore.org/content/upload/Gr%201.P.2%20Place%20value%20tens_Final.pdf,"Provided by Learning Heroes; a project of New Venture Fund","<p>Differences of multiples of 10, such as 70 &ndash; 40 can be viewed as 7 tens minus 4 tens and represented with concrete models such as objects bundled in tens or drawings. Children use the relationship between subtraction and addition when they view 80 &ndash; 70 as an unknown addend addition problem, 70 + &lt;box&gt; = 80, and reason that 1 ten must be added to 70 to make 80, so 80 &ndash;70 = 10.&nbsp;</p>

<p>Please reference page 7&nbsp;in the Progression document</p>
",,,"NWEA Assessment Item Illustrating 1.NBT.C.6",https://achievethecore.org/content/upload/1.NBT.C.6_NWEA.pdf,,,,,,,,,,,0,1,0,0,0,0,0,0,0,,
1.OA.A.1,"<p>Use addition and subtraction within 20 to solve word problems involving situations of adding to, taking from, putting together, taking apart, and comparing, with unknowns in all positions, e.g., by using objects, drawings, and equations with a symbol for the unknown number to represent the problem.*</p>

<p>&nbsp;</p>

<p><sup>*See <a href=""https://achievethecore.org/content/upload/CCSSM%20Glossary%20Table%201.pdf"">Glossary, Table 1</a>.</sup></p>
","<h1>1.OA At the Park</h1>

<div class=""detail"">
<h2>Task</h2>

<p>&nbsp;</p>

<ol>
	<li>There were 7 children at the park. Then 4 more showed up. How many children were at the park all together?</li>
	<li>There were 7 children at the park. Some more showed up. Then there were 11 children in all. How many more children came?</li>
	<li>There were some children at the park. Four more children showed up. Then there were 11 children at the park. How many children were at the park to start with?</li>
</ol>
</div>

<div class=""detail"">
<h2>Solution</h2>

<p>&nbsp;</p>

<p>Students may use objects, pictures, or equations to represent their solutions. The solutions show equations with a question mark representing the unknown value, but other symbols are often used. For example, 4 + ? = 11 might also be written<br />
4 + ____ = 11 or 4 + ☐ = 11.</p>

<ol>
	<li>Total Unknown: There were $11$ children in all.<br />
	Possible equation: $7 + 4 =$ ?</li>
	<li>Addend Unknown: $4$ more children came.<br />
	Possible equation: $7 +$ ? $= 11$</li>
	<li>Start Unknown: There were $7$ children in the park to start with.<br />
	Possible equation: ? $+ 4 = 11$
	<ol>
	</ol>
	</li>
</ol>
</div>
",http://s3.amazonaws.com/illustrativemathematics/attachments/000/008/571/original/public_task_160.pdf?1462387606,"Provided by Illustrative Mathematics","<ul>
	<li>In a Compare situation, two quantities are compared to find &quot;how many more&quot; or &quot;how many less.&quot;</li>
	<li>Addition and Subtraction Situations by Grade Level</li>
</ul>

<p><img alt="""" src=""https://achievethecore.org/content/upload/1.OA.A.1.jpg"" /></p>

<p>Please reference pages 9 and 12&nbsp;in the Progression document</p>
","Pennies on the Table;Boys and Girls, Variation 2;Maria’s Marbles;Peyton's Books;School Supplies;Sharing Markers;The Pet Snake;Boys and Girls, Variation 1;Field Day Scarcity;Finding a Chair",https://achievethecore.org/content/upload/Gr%201.P.3%20Pennies%20on%20the%20table_Final.pdf;https://www.illustrativemathematics.org/content-standards/1/OA/A/1/tasks/195;https://www.illustrativemathematics.org/content-standards/1/OA/A/1/tasks/162;https://www.illustrativemathematics.org/content-standards/1/OA/A/1/tasks/1609;https://www.illustrativemathematics.org/content-standards/1/OA/A/1/tasks/2;https://www.illustrativemathematics.org/content-standards/1/OA/A/1/tasks/163;https://www.illustrativemathematics.org/content-standards/1/OA/A/1/tasks/196;https://www.illustrativemathematics.org/content-standards/1/OA/A/1/tasks/161;https://www.illustrativemathematics.org/content-standards/1/OA/A/1/tasks/1317;https://www.illustrativemathematics.org/content-standards/1/OA/A/1/tasks/194,,,"Solving Addition Math Stories",http://achievethecore.org/page/851/solving-addition-math-stories-detail-pg,"NWEA Item Illustrating 1.OA.A.1;NWEA Item Illustrating 1.OA.A.1",https://achievethecore.org/content/upload/1.OA.A.1_NWEA_1.pdf;https://achievethecore.org/content/upload/1.OA.A.1_NWEA_2.pdf,,,,,,,0,1,0,0,0,0,0,0,0,"Pennies on the Table;Boys and Girls, Variation 2;Maria’s Marbles;Peyton's Books;School Supplies;Sharing Markers;The Pet Snake;Boys and Girls, Variation 1;Field Day Scarcity;Finding a Chair",https://achievethecore.org/content/upload/Gr%201.P.3%20Pennies%20on%20the%20table_Final.pdf;https://www.illustrativemathematics.org/content-standards/1/OA/A/1/tasks/195;https://www.illustrativemathematics.org/content-standards/1/OA/A/1/tasks/162;https://www.illustrativemathematics.org/content-standards/1/OA/A/1/tasks/1609;https://www.illustrativemathematics.org/content-standards/1/OA/A/1/tasks/2;https://www.illustrativemathematics.org/content-standards/1/OA/A/1/tasks/163;https://www.illustrativemathematics.org/content-standards/1/OA/A/1/tasks/196;https://www.illustrativemathematics.org/content-standards/1/OA/A/1/tasks/161;https://www.illustrativemathematics.org/content-standards/1/OA/A/1/tasks/1317;https://www.illustrativemathematics.org/content-standards/1/OA/A/1/tasks/194
1.OA.A.2,"<p>Solve word problems that call for addition of three whole numbers whose sum is less than or equal to 20, e.g., by using objects, drawings, and equations with a symbol for the unknown number to represent the problem.</p>
","<h1>1.OA Daisies in vases</h1>

<div class=""detail"">
<h2>Task</h2>

<p>&nbsp;</p>

<p>Jasmine has eight daisies and three vases - one large, one medium-sized and one small.</p>

<p>She puts 5 daisies in the large vase, 2 in the medium vase and 1 in the small vase.</p>

<ul>
	<li>Can you find another way to put daisies so that there are the most in the large vase and least in the small vase?</li>
	<li>Try to find as many ways as you can put the daisies in the vases with the most in the large vase and the least in the smallest vase. If you think you have found them all, explain how you know those are all the possibilities.</li>
</ul>

<p>&nbsp;</p>
</div>

<div class=""detail"">
<h2>Solution</h2>

<p>&nbsp;</p>

<p>The full list is:</p>

<ul>
	<li>$8$ in the large, and none in the others, which we abbreviate as $8,0,0$.</li>
	<li>$7$ in large, $1$ in medium, $0$ in small, which we abbreviate as $7,1,0$.</li>
	<li>$6, 2, 0$</li>
	<li>$6, 1, 1$</li>
	<li>$5, 3, 0$</li>
	<li>$5,2,1$</li>
	<li>$4, 4, 0$</li>
	<li>$4, 3, 1$</li>
	<li>$4, 2, 2$</li>
	<li>$3, 3, 2$</li>
</ul>

<p>If students and the teacher decide to not allow empty vases or equal numbers, there are only two possibilities, the other being $4,3,1$. It is likely that at least equal amounts will be allowed, in which case there are five possibilities.</p>

<p>One full solution strategy is to first decide how many are in the first vase, and then decide from there how many in the second and third vases.</p>
</div>
",http://s3.amazonaws.com/illustrativemathematics/attachments/000/008/753/original/public_task_468.pdf?1462392439,"Provided by Illustrative Mathematics","<p>In all mathematical problem solving, what matters is the explanation a student gives to relate a representation to a context, and not the representation separated from its context.</p>

<p>Please reference page 15&nbsp;in the Progression document</p>
","The Very Hungry Caterpillar",http://achievethecore.org/page/612/the-very-hungry-caterpillar-detail-pg,"NWEA Assessment Item Illustrating 1.OA.A.2",https://achievethecore.org/content/upload/1.OA.A.2_NWEA.pdf,,,,,,,,,,,0,1,0,0,0,0,0,0,0,"The Very Hungry Caterpillar",http://achievethecore.org/page/612/the-very-hungry-caterpillar-detail-pg
1.OA.B.3,"<p>Apply <a id=""[3]"" name=""[3]"">properties of operations</a> as strategies to add and subtract.* Examples: If 8 + 3 = 11 is known, then 3 + 8 = 11 is also known. (Commutative property of addition.) To add 2 + 6 + 4, the second two numbers can be added to make a ten, so 2 + 6 + 4 = 2 + 10 = 12. (Associative property of addition.)</p>

<p>&nbsp;</p>

<p><sup>*Students need not use formal terms for these properties.</sup></p>
","<h1>1.OA Domino Addition</h1>

<div class=""detail"">
<h2>Task</h2>

<p>&nbsp;</p>

<p>Materials</p>

<ul>
	<li>A large set of dominoes to affix to a whiteboard or place in a pocket chart, or a regular set to use on a document projector.</li>
	<li>One set of dominoes for each student or pair of students</li>
	<li>Domino addition worksheets</li>
</ul>

<p>Actions</p>

<ul>
	<li>The teacher asks a child to choose a domino from a stack or bag. As the teacher holds up the domino, the students call out how many dots are on the domino altogether.</li>
	<li>Next the class counts the number of dots on each end of the domino to check their responses. Then the class names an addition equation that represents the relation between total number of dots and the number of dots on each end. For example, if the domino has 4 dots on one side and 2 dots on the other, the teacher can show the domino with the 4 on the left and the 2 on the right and the class names the equation 4+2=6. The teacher then writes the equation.</li>
	<li>Then the teacher rotates the domino so the 2 is on the left and the 4 is on the right, and the class can name the equation 2+4=6. The teacher then writes the equation. The teacher then draws the dots from the chosen domino on a blank domino.</li>
	<li>Once the students understand the task, they can work on their own. Students should have a set of dominoes to explore individually or with a partner, along with the domino addition worksheet. There are two variants of this task.
	<ol>
		<li>Students can choose dominoes at random, draw the dot pattern, and write the two related equations.</li>
		<li>Students can find all of the dominoes that have a particular sum, and then draw all the related dot patterns and equations. For example, they could look for all the dominoes that have 6 dots all together, then draw the dot patterns for those dominoes and write the corresponding equations.</li>
	</ol>
	</li>
</ul>
</div>

<div class=""detail"">
<h2>Attached Resources</h2>

<ul>
	<li><a href=""/tasks/1219/../../attached_resources/459/download"">Domino Addition (any number) Printable </a></li>
</ul>
</div>

<div class=""detail"">
<h2>Solution</h2>

<p>&nbsp;</p>

<p><img alt=""1_e543fea6236f17e1a629b7d61dd67aae"" src=""https://s3.amazonaws.com/illustrativemathematics/images/000/002/318/max/1_e543fea6236f17e1a629b7d61dd67aae.jpg?1369350244"" /></p>
</div>
",http://s3.amazonaws.com/illustrativemathematics/attachments/000/009/177/original/public_task_1219.pdf?1462395169,"Provided by Illustrative Mathematics","<p>Level 3 methods involve decomposing an addend and composing it with the other addend to form an equivalent but easier problem. This relies on properties of operations. Students do not necessarily have to justify their representations or solution using properties, but they can begin to learn to recognize these properties in action and discuss their use after solving.</p>

<p>Please reference page 15&nbsp;in the Progression document</p>
",,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,,
1.OA.B.4,"<p>Understand subtraction as an unknown-addend problem. For example, subtract 10 &ndash; 8 by finding the number that makes 10 when added to 8.</p>
","<h1>1.OA Cave Game Subtraction</h1>

<div class=""detail"">
<h2>Task</h2>

<p>&nbsp;</p>

<p>Materials</p>

<ul>
	<li>A cup for each student to represent his/her cave</li>
	<li>Counters</li>
	<li>Recording sheet</li>
</ul>

<p>Actions</p>
The teacher begins by counting out a certain number of counters to find the total number of counters in the whole collection. For example,

<blockquote>One, two, three, four, five, six, seven, eight nine, ten. There are ten counters all together.</blockquote>

<p>This number should be small enough that the students have already found sums equal to that number, for example, 10. The teacher then hides some in the cup, calling it a cave. The students are shown how many counters are remaining outside of the cup, but not how many are in the cup. The number outside of the cup is called the part that they know.</p>

<p>Next, the teacher shows the students an equation like this</p>

<p>10 - ___ = 6</p>

<p>if the teacher is hiding 4 counters. The students need to find the missing number. By adding, or counting on to 6, the students determine that the teacher is hiding 4 counters. The equation is completed, and checked for accuracy by seeing how many counters are hidden under the cup.</p>

<p>The students are then asked to help the teacher find another way to play the game with the same total number and a different part that they know. The goal is to find all the subtraction equations for the total they started with. When the teacher determines that the students understand the procedures of the game, they may play independently or in partners.</p>
</div>

<div class=""detail"">
<h2>Solution</h2>

<p>&nbsp;</p>

<p>4 - 0 = 4</p>

<p>4 - 1 = 3</p>

<p>4 - 2 = 2</p>

<p>4 - 3 = 1</p>

<p>4 - 4 = 0</p>
</div>
",http://s3.amazonaws.com/illustrativemathematics/attachments/000/009/188/original/public_task_1234.pdf?1462395241,"Provided by Illustrative Mathematics","<p>Put Together/Take Apart problems with Addend Unknown afford students the opportunity to see subtraction as the opposite of addition in a different way than as reversing the action, namely as finding an unknown addend. The meaning of subtraction as an unknown-addend addition problem is one of the essential understandings students will need in middle school in order to extend arithmetic to negative rational numbers.</p>

<p>Please reference page 13&nbsp;in the Progression document</p>
",,,"NWEA Assessment Item Illustrating 1.OA.B.4",https://achievethecore.org/content/upload/1.OA.B.4_NWEA.pdf,,,,,,,,,,,0,1,0,0,0,0,0,0,0,,
1.OA.C.5,"<p>Relate counting to addition and subtraction (e.g., by <a id=""A strategy for finding the number of objects in a group without having to count every member of the group. For example, if a stack of books is known to have 8 books and 3 more books are added to the top, it is not necessary to count the stack all over again. One can find the total by counting on—pointing to the top book and saying “eight,” following this with “nine, ten, eleven. There are eleven books now.”"" name=""A strategy for finding the number of objects in a group without having to count every member of the group. For example, if a stack of books is known to have 8 books and 3 more books are added to the top, it is not necessary to count the stack all over again. One can find the total by counting on—pointing to the top book and saying “eight,” following this with “nine, ten, eleven. There are eleven books now.”"">counting on</a> 2 to add 2).</p>
","<h1>1.OA, NBT The Very Hungry Caterpillar</h1>

<div class=""detail"">
<h2>Task</h2>

<p>&nbsp;</p>

<p>Materials</p>

<ul>
	<li><em>The Very Hungry Caterpillar</em> by Eric Carle <img alt=""1_3d327e02728bd6ab32859fcf866a1da9"" src=""https://s3.amazonaws.com/illustrativemathematics/images/000/002/099/medium/1_3d327e02728bd6ab32859fcf866a1da9.jpg?1366761363"" /></li>
</ul>

<p>The students work individually or in pairs. Each student or pair needs:</p>

<ul>
	<li>Three ten-frames for each student or pair of students (download&nbsp;PDF for black line master)</li>
	<li>30 counters or unifix cubes per pair of students</li>
	<li>One small dry-erase board and dry-erase maker per pair of students</li>
</ul>

<p>Actions</p>

<p>The teacher reads the book to the class and asks, &ldquo;How many things do you think the caterpillar ate in this story?&rdquo; The students take a minute to share their estimate with a partner. Next, the teacher reads <em>The Very Hungry Caterpillar</em> again. After each page, the teacher pauses so that the students can add counters or unifix cubes to the ten-frame to represent the number of things the caterpillar ate, and then write an equation on the dry-erase board connecting addition to the number of counters used. After each ten-frame is filled in the students move to the next one. If the students are working in pairs, one student can add the counters/unifix cubes to the ten-frame while the other student writes the equation. By the end of the story, there should be a total of 25 food items eaten and 1 leaf eaten. (The students can decide as a class whether to count the leaf as a food). There will be two ten-frames completed with 5 or 6 counters/unifix cubes on the third ten-frame. If students come up with different, but correct, equations, then discuss the different equations and ask students, &quot;Can all of these be correct?&quot;</p>
</div>

<div class=""detail"">
<h2>Solution</h2>

<p>&nbsp;</p>

<p>An example of what the students will be doing as the story is read:</p>

<p>After 1 apple and 2 pears are eaten, there will be 3 counters on the ten-frame. The equation will be 1+2=3.</p>

<p>After 1 apple, 2 pears, and 3 plums are eaten, there will be 6 counters on the ten-frame. The equation could be either 3+3=6 or 1+2+3=6.</p>

<p>After 1 apple, 2 pears, 3 plums, and 4 strawberries are eaten, 4 more counters would be added to the ten-frame for a total of ten counters. The equation could be 6+4=10, 3+3+4=10, or 1+2+3+4=10.</p>

<p>And so on!</p>
</div>
",https://achievethecore.org/content/upload/Grade%201%20IM%20task%20-%20very%20hungry%20caterpillar%20final06.26.14.pdf,"Provided by Illustrative Mathematics","<p>Unlike counting down, counting on reinforces that subtraction is an unknown-addend problem. Learning to think of and solve subtractions as unknown addend problems makes subtraction as easy as addition (or even easier), and it emphasizes the relationship between addition and subtraction.</p>

<p>Please reference page 15&nbsp;in the Progression document</p>
",,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,,
